gene_id	gene_name	ada_car_d43	ada_car_d48	car_d43	car_d48
ENSG00000255525	ENSG00000255525	0	0	0	0
ENSG00000255526	NEDD8-MDP1	0.711728	0.24195	0.224232	0
ENSG00000255527	ENSG00000255527	0	0	0	0
ENSG00000255528	ENSG00000255528	0	0	0	0
ENSG00000255529	POLR2M	244.515032	179.745347	194.996135	152.858952
ENSG00000255530	ENSG00000255530	0	0	0	0
ENSG00000255531	NDUFS5P6	0	0	0	0
ENSG00000255532	NOX4P1	0	0	0	0
ENSG00000255533	ENSG00000255533	1.047243	0	0	0
ENSG00000255534	OR4A43P	0	0	0	0
ENSG00000255535	ENSG00000255535	0	0	0	0
ENSG00000255536	MRGPRX5P	0	0	0	0
ENSG00000255537	ENSG00000255537	0	0	0	0.075942
ENSG00000255538	OR10V2P	0	0	0	0.1172
ENSG00000255539	ENSG00000255539	0	0	0	0
ENSG00000255540	ENSG00000255540	0	0	0	0
ENSG00000255541	CKS1BP4	0	6.656548	0	0
ENSG00000255542	SLC1A2-AS2	0	0	0	0
ENSG00000255543	ENSG00000255543	0	0	0	0
ENSG00000255544	DEFB108D	0	0	0	0
ENSG00000255545	B3GAT1-DT	0	0	0	0
ENSG00000255547	RPA2P3	0	0	0	0
ENSG00000255548	ENSG00000255548	0	0	0	0
ENSG00000255549	ENPP7P6	0	0	0	0
ENSG00000255550	ENSG00000255550	0	0	0	0
ENSG00000255551	ENSG00000255551	0	0	0	0
ENSG00000255552	LY6G6E	0	0	0	0
ENSG00000255553	LINC02733	0	0	0	0
ENSG00000255554	OR7E1P	0	0	0	0
ENSG00000255555	ENSG00000255555	0	0	0	0
ENSG00000255556	ENSG00000255556	0	0	0	0
ENSG00000255557	ENSG00000255557	0.205711	0	0	0.281499
ENSG00000255558	ENSG00000255558	0	0	0	0
ENSG00000255559	ZNF252P-AS1	0.058971	0.136123	0	0
ENSG00000255560	OR4R2P	0	0	0	0
ENSG00000255561	FDXACB1	2.194657	2.381553	3.637036	2.590584
ENSG00000255562	UNC93B6	0	0	0	0
ENSG00000255563	ENSG00000255563	0	0	0	0
ENSG00000255565	ENSG00000255565	0	0	0	0.28019
ENSG00000255566	ENSG00000255566	0.173316	0	0.607567	0.711505
ENSG00000255568	BRWD1-AS2	0.710035	1.260746	0.829689	0.597923
ENSG00000255569	TRAV1-1	31.001524	37.927149	31.516493	22.484234
ENSG00000255571	MIR9-3HG	0.111042	0.113919	0.319978	0.087617
ENSG00000255572	ENSG00000255572	0	0	0	0
ENSG00000255575	ENSG00000255575	0	0	0	0
ENSG00000255580	ENSG00000255580	0	0	0	0
ENSG00000255581	ENSG00000255581	0	0	0	0
ENSG00000255582	OR10G2	0.566367	0.831945	0.902469	1.056856
ENSG00000255583	ENSG00000255583	0	0	0	0
ENSG00000255585	ENSG00000255585	0.05881	0.068012	0	0
ENSG00000255587	RAB44	0.054904	0.088715	0.205301	0.060106
ENSG00000255595	LINC02350	0	0	0	0
ENSG00000255599	ENSG00000255599	0	0	0	0
ENSG00000255605	ENSG00000255605	0	0.198469	0	0.705947
ENSG00000255606	LINC02952	0	0	0	0
ENSG00000255608	ENSG00000255608	0	0	0	0
ENSG00000255618	LINC02440	0	0	0	0
ENSG00000255621	ENSG00000255621	0.020447	0.047197	0	0
ENSG00000255622	PCDHB17P	0	0	0	0
ENSG00000255624	C10orf88B	0.320718	0.168257	0.073193	0.307807
ENSG00000255627	ENSG00000255627	0	0	0	0
ENSG00000255628	ENSG00000255628	0	0	0	0
ENSG00000255629	ENSG00000255629	0	0	0	0
ENSG00000255639	ENSG00000255639	8.724275	9.41141	21.379319	11.8214
ENSG00000255641	ENSG00000255641	13.718048	11.799864	3.809088	6.904782
ENSG00000255642	PABPC1P4	0.135453	0.062533	0.728084	0.59314
ENSG00000255644	ENSG00000255644	0	0	0	0
ENSG00000255647	ENSG00000255647	0	0.121842	0	0.144462
ENSG00000255648	ENSG00000255648	0	0	0	0
ENSG00000255649	ENSG00000255649	0	0	0	0
ENSG00000255650	FAM222A-AS1	0	0	0	0
ENSG00000255652	LINC02963	0	0	0	0.348213
ENSG00000255653	ENSG00000255653	0	0	0.121037	0.141743
ENSG00000255655	ENSG00000255655	0	0.143932	0	0
ENSG00000255660	RERG-AS1	0	0	0	0
ENSG00000255663	ENSG00000255663	4.755675	3.745564	4.690826	4.863985
ENSG00000255664	ARL6IP1P1	0.122284	0	0	0.167335
ENSG00000255666	LINC02700	0	0	0	0
ENSG00000255669	ENSG00000255669	0	0	0	0
ENSG00000255670	ENSG00000255670	0	0.62726	0.952606	0.371857
ENSG00000255671	ENSG00000255671	0	0	0	0
ENSG00000255672	ENSG00000255672	0	0	0	0
ENSG00000255679	JRKL-AS1	0	0	0	0
ENSG00000255680	ENSG00000255680	0	0	0	0
ENSG00000255686	ENSG00000255686	0	0	0	0
ENSG00000255689	ENSG00000255689	0	0	0	0
ENSG00000255690	TRIL	0	0	0	0
ENSG00000255692	ENSG00000255692	0	0	0	0
ENSG00000255693	LINC02389	0.077249	0	0.845073	0.491666
ENSG00000255700	APOOP3	0	0	0	0
ENSG00000255703	ENSG00000255703	0	0	0	0
ENSG00000255704	ENSG00000255704	0	0	0	0
ENSG00000255710	ISG20L2P2	0.451509	0.325693	0.263799	0.231695
ENSG00000255713	OR4D2	0	0	0	0
ENSG00000255714	LINC02460	0	0	0	0
ENSG00000255717	SNHG1	69.439628	74.900571	118.458862	93.579719
ENSG00000255723	ENSG00000255723	0	0	0	0
ENSG00000255725	TDGP1	0	0	0.053707	0
ENSG00000255726	ENSG00000255726	0	0	0	0
ENSG00000255727	LINC01489	0	0	0	0
ENSG00000255730	ENSG00000255730	0.607203	0.540749	0.3139	0
ENSG00000255733	IFNG-AS1	0.642304	0.065942	0	0
ENSG00000255734	HNRNPABP1	0	0	0	0.124464
ENSG00000255737	AGAP2-AS1	0.288338	0.331138	0	0.227266
ENSG00000255741	ENSG00000255741	0	0	0	0
ENSG00000255745	ENSG00000255745	0	0	0	0
ENSG00000255746	ENSG00000255746	0	0	0	0
ENSG00000255749	GNAI2P1	0	0	0	0
ENSG00000255750	ENSG00000255750	0	0	0	0
ENSG00000255753	ENSG00000255753	0	0	0	0
ENSG00000255757	ENSG00000255757	0	0	0	0
ENSG00000255760	LINC02422	2.258084	4.832835	2.068756	3.310414
ENSG00000255763	MRPS18CP4	0	0	0	0
ENSG00000255769	GOLGA2P10	0	3.137931	0	1.341699
ENSG00000255772	LINC01479	0	0	0	0
ENSG00000255774	LINC02747	0	0	0	0
ENSG00000255775	ENSG00000255775	0	0	0	0
ENSG00000255776	VDAC2P2	0	0	0	0
ENSG00000255780	ENSG00000255780	0	0	0	0
ENSG00000255786	ENSG00000255786	0	0	0	0
ENSG00000255790	ENSG00000255790	0	0	0	0
ENSG00000255794	RMST	0	0	0	0
ENSG00000255801	ENSG00000255801	0	0	0	0
ENSG00000255804	OR6J1	0	0	0	0
ENSG00000255807	PTP4A1P2	0	0	0	0
ENSG00000255808	PDE2A-AS1	0	0	0	0
ENSG00000255811	ENSG00000255811	0	0	0	0
ENSG00000255814	LINC02439	0	0	0	0
ENSG00000255815	KRT8P11	0.037118	0.04284	0	0.203173
ENSG00000255817	ENSG00000255817	0	0	0	0
ENSG00000255819	KLRC4-KLRK1	30.47479	65.488467	4.370195	17.834978
ENSG00000255825	ENSG00000255825	0	0	0	0
ENSG00000255829	ENSG00000255829	0	0	0	0
ENSG00000255830	ENSG00000255830	0	0	0	0
ENSG00000255833	TIFAB	0	0	0	0
ENSG00000255835	ENSG00000255835	0	0	0	0
ENSG00000255836	ENSG00000255836	0	0	0.053681	0
ENSG00000255837	TAS2R20	0.21023	0.388218	0.073697	0.489061
ENSG00000255838	AK3P6	0	0	0	0
ENSG00000255839	ENSG00000255839	0	0	0	0
ENSG00000255843	ENSG00000255843	0	0.154903	0	0.183661
ENSG00000255845	ENSG00000255845	0	0	0	0
ENSG00000255847	ENSG00000255847	0	0	0	0
ENSG00000255850	RXYLT1-AS1	0	0	0.102128	0.192463
ENSG00000255851	Metazoa_SRP	0	0	0	0
ENSG00000255853	ENSG00000255853	0	0	0	0
ENSG00000255855	KDM4F	0	0	0	0
ENSG00000255856	ENSG00000255856	0	0	0	0
ENSG00000255857	PXN-AS1	10.707647	14.907671	11.057899	2.718596
ENSG00000255858	ENSG00000255858	0	0	0	0
ENSG00000255860	ENSG00000255860	0	0	0.109916	0
ENSG00000255866	ENSG00000255866	0	0	0	0
ENSG00000255867	DENND5B-AS1	0	0.132315	0	0
ENSG00000255870	ENSG00000255870	0.328524	0	0	0
ENSG00000255871	ENSG00000255871	0	0	0	0
ENSG00000255872	ENSG00000255872	0.0827	0.211755	0.142379	0.297836
ENSG00000255874	PRECSIT	0.072239	0	0	0
ENSG00000255875	PABPN1P2	0.207979	0	0.405045	0
ENSG00000255882	ENSG00000255882	4.693195	2.924985	0.548408	3.082684
ENSG00000255883	FUNDC2P1	0	0	0	0
ENSG00000255885	ENSG00000255885	0	0	0	0
ENSG00000255886	ENSG00000255886	0	0	0	0
ENSG00000255892	NDFIP1P1	0	0	0	0
ENSG00000255893	ENSG00000255893	2.12796	2.762977	1.24328	0.363993
ENSG00000255899	ENSG00000255899	0	0	0	0
ENSG00000255900	ENSG00000255900	0	0	0	0
ENSG00000255903	RPL12P46	0	0	0	0
ENSG00000255909	PDCD5P1	0	0	0	0
ENSG00000255910	ENSG00000255910	0.270312	0.311979	0.320503	0.052843
ENSG00000255916	ENSG00000255916	0	0	0	0
ENSG00000255919	ENSG00000255919	0	0	0	0
ENSG00000255920	CCND2-AS1	0.195828	0.640691	0.867145	0.48815
ENSG00000255921	ENSG00000255921	0	0.106293	0	0.252053
ENSG00000255923	ENSG00000255923	0	0	0	0
ENSG00000255928	ENSG00000255928	0	0	0	0
ENSG00000255929	PIWIL4-AS1	0	0	0	0
ENSG00000255931	ENSG00000255931	0.150417	0.115736	0	0
ENSG00000255933	ENSG00000255933	1.058225	0.366404	0.618278	0.579238
ENSG00000255944	ENSG00000255944	0	0	0	0
ENSG00000255946	ENSG00000255946	0.105148	0.161809	0.020478	0.143887
ENSG00000255947	ENSG00000255947	0	0	0	0
ENSG00000255949	RPS6KB2-AS1	0	0	0	0
ENSG00000255951	IFT57P1	0	0	0	0
ENSG00000255958	GABARAPL1-AS1	0	0	0	0
ENSG00000255959	ENSG00000255959	0.212218	0	0.533363	0
ENSG00000255960	ENSG00000255960	0	0	0	0
ENSG00000255964	HSPD1P12	0	0	0	0
ENSG00000255965	ENSG00000255965	0	0	0	0
ENSG00000255966	GAPDH-DT	0	0.223824	0	0
ENSG00000255967	HADHAP2	0	0	0	0
ENSG00000255968	ENSG00000255968	0.167703	0	0	0
ENSG00000255970	LINC02421	0.061036	0.052833	0	0
ENSG00000255972	ENSG00000255972	0	0	0	0
ENSG00000255973	ENSG00000255973	0	0	0	0
ENSG00000255974	CYP2A6	0.215267	0.482659	0	0
ENSG00000255976	RAB11AP2	0	0	0	0
ENSG00000255977	ENSG00000255977	0	0	0	0.242906
ENSG00000255980	LINC02953	0	0	0	0
ENSG00000255982	NXPE2P1	0	0	0	0
ENSG00000255983	ENSG00000255983	0	0	0	0
ENSG00000255986	MT1JP	0	0	0	0
ENSG00000255987	TOMM20P2	0	0	0	0
ENSG00000255988	TUBB4BP1	0	0	0	0
ENSG00000255991	RPL7AP74	0	0	0	0
ENSG00000255992	PUS1-AS1	0.500252	0.288682	0.87683	0
ENSG00000255993	PSMC1P9	0	0	0	0
ENSG00000255995	ENSG00000255995	0	0	0	0
ENSG00000255996	ENSG00000255996	0	0	0	0
ENSG00000255998	LINC02824	0	0	0	0
ENSG00000256001	ENSG00000256001	0.021558	0	0	0.064978
ENSG00000256004	ENSG00000256004	0	0	0	0
ENSG00000256006	ENSG00000256006	1.851228	0	0	0
ENSG00000256007	ARAP1-AS1	0	0	0	0
ENSG00000256008	CABP1-DT	0	0	0.067243	0
ENSG00000256011	ENSG00000256011	0	0	0	0
ENSG00000256013	ENSG00000256013	0	0	0	0
ENSG00000256019	TAS2R63P	0.521482	0.225814	0	0.089246
ENSG00000256020	ENSG00000256020	0	0	0	0
ENSG00000256021	ELOCP31	0	0.234139	0	0
ENSG00000256022	LINC02411	0	0	0	0
ENSG00000256025	CACNA1C-AS4	0	0	0	0
ENSG00000256028	ENSG00000256028	2.824568	2.687462	1.356472	2.256027
ENSG00000256029	ENSG00000256029	0.363566	0	0.098452	0
ENSG00000256030	CBX3P4	0	0.488532	0	0
ENSG00000256034	ENSG00000256034	0	0.41368	0	0
ENSG00000256035	ENSG00000256035	0	0	0	0
ENSG00000256037	MRPL40P1	0	0.143526	0	0
ENSG00000256039	LINC02446	81.887317	99.198105	40.829654	69.643352
ENSG00000256040	PAPPA-AS1	0	0	0	0.035834
ENSG00000256041	PTTG1P2	0	0	0	0
ENSG00000256043	CTSO	8.213467	6.335668	2.884961	3.965945
ENSG00000256044	ENSG00000256044	0	0	0	0
ENSG00000256053	COA8	31.079991	22.502203	38.42915	44.548937
ENSG00000256056	C12orf71BP	0	0	0	0.088851
ENSG00000256060	TRAPPC2B	11.054209	9.040939	7.677941	12.059127
ENSG00000256061	DNAAF4	0.167863	0	0.746755	0
ENSG00000256064	ENSG00000256064	0	0	0	0
ENSG00000256069	A2MP1	0	0	0	0
ENSG00000256070	ENSG00000256070	0	0	0	0
ENSG00000256071	ENSG00000256071	0	0	0	0
ENSG00000256072	ENSG00000256072	0	0	0	0
ENSG00000256073	URB1-AS1	9.759631	12.222696	5.904359	4.451756
ENSG00000256075	ENSG00000256075	0	0	0	0
ENSG00000256077	LINC02442	0	0	0	0
ENSG00000256079	FAM133GP	0	0	0	0
ENSG00000256081	ENSG00000256081	0	0	0	0
ENSG00000256083	ENSG00000256083	0	0	0	0
ENSG00000256084	ENSG00000256084	0	0	0.131899	0
ENSG00000256085	ENSG00000256085	0	0	0	0
ENSG00000256087	ZNF432	6.876334	4.930888	3.220875	6.551739
ENSG00000256091	MTRF1LP1	0	0	0	0
ENSG00000256092	SBNO1-AS1	2.748752	1.352532	1.004866	1.832193
ENSG00000256093	ENSG00000256093	0	0	0	0
ENSG00000256098	ENSG00000256098	0	0	0	0
ENSG00000256100	ENSG00000256100	0	0	0	0
ENSG00000256101	ENSG00000256101	0	0	0	0
ENSG00000256103	ATP5MFP5	0	0	0	0
ENSG00000256108	ENSG00000256108	0.135871	0	0	0
ENSG00000256115	LINC02443	0	0	0.108754	0
ENSG00000256116	ENSG00000256116	1.594955	1.604474	0.358492	0.553784
ENSG00000256120	SOX5-AS1	0	0	0.049132	0
ENSG00000256124	LINC01152	0	0	0	0
ENSG00000256125	FAM32EP	0	0	0	0
ENSG00000256128	LINC00944	0.307875	0.045486	0.361645	0
ENSG00000256134	EGLN3P1	0	0	0	0
ENSG00000256136	VPS51P3	0	0	0	0
ENSG00000256137	ENSG00000256137	0	0	0	0
ENSG00000256138	ZKSCAN7P1	0	0	0	0
ENSG00000256139	ENSG00000256139	0.933803	0.230946	0.233821	0.45637
ENSG00000256146	ENSG00000256146	0	0	0	0
ENSG00000256148	ENSG00000256148	0	0	0	0
ENSG00000256149	ENSG00000256149	0	0	0	0
ENSG00000256150	ITFG2-AS1	0.535271	0	0	0.084608
ENSG00000256151	ADGRD1-AS1	0	0	0	0
ENSG00000256152	ENSG00000256152	0.645218	0	0	0
ENSG00000256155	LINC02598	0	0.488539	0.164874	0.386159
ENSG00000256157	ENSG00000256157	0	0	0	0
ENSG00000256159	ENSG00000256159	0	0	0	0
ENSG00000256162	SMLR1	0	0	0	0
ENSG00000256166	LINC02571	0.153924	0	0	0
ENSG00000256167	ATF4P4	0.0551	0	0.193188	0.15083
ENSG00000256171	GCSHP4	0	0	0	0
ENSG00000256172	LINC02420	0	0	0	0
ENSG00000256176	ENSG00000256176	0	0.766438	0	0
ENSG00000256181	ENSG00000256181	0	0	0	0
ENSG00000256185	ENSG00000256185	0	0	0	0
ENSG00000256188	TAS2R30	0.06127	0	0	0
ENSG00000256189	DPPA4P3	0	0.235223	0.079384	0.185928
ENSG00000256192	OOEPP2	0	0	0	0
ENSG00000256193	LINC00507	0	0	0	0
ENSG00000256195	ENSG00000256195	0.012273	0	0	0
ENSG00000256196	ENSG00000256196	0	0.021881	0.022154	0.025943
ENSG00000256197	TSPAN9-IT1	0	0	0	0
ENSG00000256199	ENSG00000256199	0	0	0	0
ENSG00000256204	ENSG00000256204	0	0	0	0
ENSG00000256206	ENSG00000256206	0.257641	0.148105	0.733143	0
ENSG00000256209	ENSG00000256209	0.981377	1.073279	0	0
ENSG00000256210	TMEM167AP2	0	0	0	0
ENSG00000256211	SKP1P2	0	0	0	0
ENSG00000256218	ENSG00000256218	0	0	0	0
ENSG00000256220	ENSG00000256220	0	0	0	0
ENSG00000256221	ENSG00000256221	0	0	0	0
ENSG00000256223	ZNF10	3.608791	4.114421	1.468111	3.169457
ENSG00000256226	ENSG00000256226	0	0	0	0
ENSG00000256229	ZNF486	3.078548	3.001584	1.752121	2.328292
ENSG00000256232	LINC02387	0	0	0	0
ENSG00000256234	ITPR2-AS1	0	0	0	0
ENSG00000256235	SMIM3	34.225733	39.01548	30.874708	35.398376
ENSG00000256237	ENSG00000256237	0	0	0	0
ENSG00000256238	SUPT16HP1	0	0	0	0
ENSG00000256243	RPL7AP3	0	0	0	0
ENSG00000256249	ENSG00000256249	0	0.04233	0	0.170854
ENSG00000256250	ENSG00000256250	0	0.603063	0	0
ENSG00000256254	ENSG00000256254	0	0	0	0
ENSG00000256256	ENSG00000256256	0	0	0	0
ENSG00000256258	ENSG00000256258	0	0	0	0
ENSG00000256259	LINC02425	0	0	0	0
ENSG00000256262	USP30-AS1	20.234394	15.675597	13.702448	9.099417
ENSG00000256263	DDX11L8	0	0	0	0
ENSG00000256268	LINC02454	0	0	0	0.048001
ENSG00000256269	HMBS	26.571041	23.252795	48.702416	50.249947
ENSG00000256271	CACNA1C-AS2	7.23484	4.528853	1.719467	2.684826
ENSG00000256273	ENSG00000256273	0	0	0	0
ENSG00000256274	TAS2R64P	0.199094	0	0.22795	0.088982
ENSG00000256278	ENSG00000256278	0.343923	0.066156	0	0
ENSG00000256280	ATP5MGP1	0	0	0	0
ENSG00000256281	ENSG00000256281	0	0	0	0
ENSG00000256282	MTCH1P2	0	0.112495	0	0.086928
ENSG00000256283	METTL8P1	0	0	0	0
ENSG00000256285	OSBPL9P5	0	0	0	0
ENSG00000256286	ENSG00000256286	0	0	0	0
ENSG00000256287	LINC02398	0.486433	0.280708	0	0.332822
ENSG00000256288	LINC02617	0	0.127339	0	0
ENSG00000256292	LINC02376	0	0	0	0
ENSG00000256293	ATP6V1E1P3	0	0	0	0
ENSG00000256294	ZNF225	2.715609	1.54283	0.747714	1.01201
ENSG00000256298	ENSG00000256298	0	0	0	0
ENSG00000256299	ENSG00000256299	0	0	0	0
ENSG00000256306	ENSG00000256306	0	0	0	0
ENSG00000256310	NDUFA5P6	0	0	0	0
ENSG00000256311	ENSG00000256311	0	0	0	0
ENSG00000256312	ENSG00000256312	1.248856	1.081023	0	0.42724
ENSG00000256314	ENSG00000256314	0	0	0	0
ENSG00000256315	CADM1-AS1	0	0	0	0.12955
ENSG00000256321	LINC02955	0	0	0	0
ENSG00000256325	ENSG00000256325	0	0	0	0.485813
ENSG00000256331	NIFKP3	0	0	0	0
ENSG00000256338	RPL41P2	0.831519	0	0.323976	0.758867
ENSG00000256339	ENSG00000256339	0	0	0	0
ENSG00000256340	ABCC6P1	0	0	0	0
ENSG00000256341	ENSG00000256341	0	0	0	0
ENSG00000256343	ENSG00000256343	0	0	0	0
ENSG00000256346	ENSG00000256346	0	0	0	0
ENSG00000256347	OR8R1P	0	0	0	0
ENSG00000256349	ENSG00000256349	0	0.115728	0.650342	0.208375
ENSG00000256350	ENSG00000256350	0	0	0	0
ENSG00000256351	RBISP3	0	0	0	0
ENSG00000256353	ENSG00000256353	0	0	0	0
ENSG00000256355	NTAN1P3	0	0	0	0
ENSG00000256356	HSPA8P5	0	0.027932	0	0
ENSG00000256357	ENSG00000256357	0	0	0	0
ENSG00000256358	RPL31P57	0	0	0	0
ENSG00000256361	ENSG00000256361	0.240558	0.832919	0.281097	0
ENSG00000256362	LINC02375	0	0	0	0
ENSG00000256364	ENSG00000256364	0	0	0	0
ENSG00000256371	LRRC34P1	0	0	0	0
ENSG00000256372	ENSG00000256372	0	0	0	0
ENSG00000256377	MRPS35-DT	0.176089	0	2.341342	0
ENSG00000256378	ENSG00000256378	0	0	0	0
ENSG00000256379	TRAV8-5	1.934779	0	0.565206	0
ENSG00000256381	ENSG00000256381	0.136715	0	0	0
ENSG00000256385	UBE2NP1	0	0	0	0
ENSG00000256389	ENSG00000256389	0	0	0	0
ENSG00000256393	RPL41P5	0	0	0	0
ENSG00000256394	ASIC5	0	0	0	0
ENSG00000256399	ENSG00000256399	0	0	0	0
ENSG00000256400	ENSG00000256400	0	0	0	0
ENSG00000256403	ENSG00000256403	0	0	0	0
ENSG00000256407	ENSG00000256407	0.063939	0.093984	0	0
ENSG00000256417	ENSG00000256417	0	0	0	0
ENSG00000256420	OSBPL9P4	0	0	0	0
ENSG00000256422	LINC02552	0	0	0	0
ENSG00000256424	LINC02414	0	0	0	0
ENSG00000256433	ENSG00000256433	0	0	0	0
ENSG00000256436	TAS2R31	0.342546	0.461292	0.266878	0.625066
ENSG00000256440	ENSG00000256440	0	0	0	0
ENSG00000256441	DNAJB6P5	0	0	0	0
ENSG00000256442	ENSG00000256442	0	0.109737	1.300467	0.640859
ENSG00000256443	ENSG00000256443	0	0	0	0
ENSG00000256448	ENSG00000256448	3.390959	1.304555	0	0
ENSG00000256450	ENSG00000256450	0	0	0	0
ENSG00000256452	ENSG00000256452	0	0	0	0
ENSG00000256453	DND1	0.9974	1.355979	1.831163	1.627414
ENSG00000256458	ENSG00000256458	0.248713	0	0	0
ENSG00000256462	ENSG00000256462	0	0	0	0
ENSG00000256463	SALL3	0	0	0	0.164652
ENSG00000256464	YWHABP2	0.09508	0.32921	0	0
ENSG00000256465	ENSG00000256465	0.530147	0	0	0
ENSG00000256469	ENSG00000256469	0	0	0	0
ENSG00000256473	ENSG00000256473	0	0	0	0
ENSG00000256474	TRAV11	0	0.570772	0	0
ENSG00000256480	ENSG00000256480	0	0	0	0
ENSG00000256481	ENSG00000256481	0	0	0	0
ENSG00000256482	ENSG00000256482	0	0	0.255924	0
ENSG00000256484	ENSG00000256484	0	0	0	0
ENSG00000256494	LINC02825	0	0	0	0
ENSG00000256496	ENSG00000256496	0	0	0	0
ENSG00000256499	LINC02468	0	0	0	0
ENSG00000256500	ENSG00000256500	0	0	5.561942	0
ENSG00000256502	ENSG00000256502	0	0	0	0
ENSG00000256504	ENSG00000256504	0	0	0	0
ENSG00000256508	MRGPRF-AS1	0	0	0	0
ENSG00000256512	ENSG00000256512	0	0	0	0
ENSG00000256513	ENSG00000256513	0	0	0	0
ENSG00000256514	ENSG00000256514	43.446616	44.329584	16.119459	19.30553
ENSG00000256518	FOLR1P1	0	0	0	0
ENSG00000256525	POLG2	21.942997	22.841735	19.286732	18.671228
ENSG00000256533	ENSG00000256533	0	0	0	0
ENSG00000256537	SMIM10L1	8.220458	7.723345	6.892147	7.042079
ENSG00000256538	ENSG00000256538	0.044022	0.061313	0.154322	0.12116
ENSG00000256540	IQSEC3-AS1	0.431879	0.062495	0	0
ENSG00000256546	LINC02985	0	0	0.171469	0
ENSG00000256551	LINC02369	0	0	0	0
ENSG00000256552	ENSG00000256552	0	0	0	0.506225
ENSG00000256553	TRAV1-2	40.83635	43.788533	83.591159	61.42974
ENSG00000256557	ENSG00000256557	0	0	0	0
ENSG00000256560	LINC01486	0	0	0	0
ENSG00000256563	NANOGNBP2	0	0	0	0
ENSG00000256564	ENSG00000256564	0	0	0	0
ENSG00000256566	ENSG00000256566	1.506041	0.908761	1.673	1.296999
ENSG00000256568	ENSG00000256568	0.221774	0	0	0
ENSG00000256569	ENSG00000256569	0	0	0	0
ENSG00000256571	ENSG00000256571	0	0	0	0
ENSG00000256574	OR13A1	0.173804	0.057313	0	0.033977
ENSG00000256576	LINC02361	7.604887	10.249187	1.664617	2.329754
ENSG00000256577	SLC6A12-AS1	0	0	0	0
ENSG00000256581	NLRP9P1	0	0	0	0
ENSG00000256582	LINC02390	2.272112	2.950146	1.327502	1.943251
ENSG00000256588	ENSG00000256588	0	0	0.13537	0
ENSG00000256589	ENPP7P5	0	0	0	0
ENSG00000256590	TRDV3	8.301322	2.322655	0	5.163495
ENSG00000256591	ENSG00000256591	18.660246	28.426139	41.946544	31.270489
ENSG00000256594	ENSG00000256594	0.820569	1.268276	0.607857	0
ENSG00000256596	ENSG00000256596	0	0	0.025643	0
ENSG00000256597	LINC02393	0	0	0	0
ENSG00000256603	ENSG00000256603	0	0	0.161763	0
ENSG00000256609	ENSG00000256609	0	0	0	0
ENSG00000256612	CYP2B7P	0	0	0	0
ENSG00000256614	AK6P1	0	0	0	0
ENSG00000256615	ENSG00000256615	0	0	0	0
ENSG00000256616	ADGRA3P1	0	0	0	0
ENSG00000256625	ENSG00000256625	0.240312	0	0.496395	0.08311
ENSG00000256626	ENSG00000256626	0	0	0	0
ENSG00000256627	ENSG00000256627	0	0	0	0
ENSG00000256628	ZBTB11-AS1	1.279592	2.160843	1.770558	1.019758
ENSG00000256630	ENSG00000256630	0	0	0	0
ENSG00000256632	ENSG00000256632	0	0	0	0
ENSG00000256633	PDE2A-AS2	0.319001	1.10159	1.118276	0
ENSG00000256637	LINC01965	0	0	0	0
ENSG00000256640	ENSG00000256640	0	0	0	0
ENSG00000256642	LINC00273	0	0	0	0
ENSG00000256643	LINC02441	0	0	0	0
ENSG00000256646	ENSG00000256646	5.468329	3.646539	8.090248	5.938777
ENSG00000256650	RERG-IT1	0	0	0	0
ENSG00000256651	ENSG00000256651	0	0	0	0
ENSG00000256654	ENSG00000256654	0	0	0	0
ENSG00000256657	ENSG00000256657	0	0	0	0
ENSG00000256658	ENSG00000256658	0	0	0	0
ENSG00000256659	LINC02368	0	0	0	0
ENSG00000256660	CLEC12B	0.149622	0.161638	0.170782	0.359666
ENSG00000256661	A2ML1-AS1	0	0	0	0
ENSG00000256663	ENSG00000256663	3.873819	4.369586	25.182379	8.153219
ENSG00000256664	ENSG00000256664	17.655374	24.283331	28.522896	33.94167
ENSG00000256667	KLRA1P	1.39662	0	1.197298	0
ENSG00000256670	RASSF3-DT	0	2.399359	0	0
ENSG00000256671	LIMS4	0.27963	0.157464	3.169872	2.288156
ENSG00000256672	LINC02455	0	0	0	0.244881
ENSG00000256673	ENSG00000256673	0	0	0	0
ENSG00000256674	ENSG00000256674	0	0	0	0
ENSG00000256678	SZRD1P1	0	0	0	0
ENSG00000256681	MIX23P5	0	0	0	0
ENSG00000256682	ENSG00000256682	0	0.14727	0	0.087305
ENSG00000256683	ZNF350	12.395958	15.76667	16.388603	7.040217
ENSG00000256684	LINC02737	0	0	0	0
ENSG00000256686	ENSG00000256686	0	0	0	0
ENSG00000256690	STX5-DT	3.511474	2.609987	5.356295	2.581255
ENSG00000256691	ENSG00000256691	0	0	0	0
ENSG00000256694	ENSG00000256694	0.222727	0	0	0
ENSG00000256695	ENSG00000256695	0	0	0	0
ENSG00000256699	TMEM132D-AS2	0	0	0	0
ENSG00000256704	ENTR1P1	0	0	0	0
ENSG00000256705	ENSG00000256705	0.378414	0.727909	0	0
ENSG00000256706	ENSG00000256706	0	0.046064	0	0
ENSG00000256708	ENSG00000256708	0	0	0	0
ENSG00000256709	CSGALNACT2P2	0	0	0	0
ENSG00000256712	ENSG00000256712	0.65218	0.752712	0.381042	0.446228
ENSG00000256713	PGA5	0	0	0	0
